6,7,-1
6,8,-1
16,17,-1
15,16,-1
14,15,-1
14,18,-1
13,14,-1
19,20,-1
19,21,-1
19,22,-1
13,19,-1
12,13,-1
11,12,-1
10,11,-1
28,29,-1
28,30,-1
28,22,-1
27,28,-1
26,27,-1
25,26,-1
24,25,-1
34,35,-1
39,40,-1
48,49,-1
47,48,-1
46,47,-1
46,50,-1
45,46,-1
44,45,-1
43,44,-1
42,43,-1
52,53,-1
51,52,-1
42,51,-1
41,42,-1
39,41,-1
55,56,-1
55,57,-1
55,58,-1
54,55,-1
39,54,-1
38,39,-1
37,38,-1
36,37,-1
34,36,-1
60,38,-1
59,60,-1
34,59,-1
33,34,-1
32,33,-1
32,59,-1
62,63,-1
61,62,-1
32,61,-1
31,32,-1
24,31,-1
24,33,-1
24,59,-1
23,24,-1
70,71,-1
69,70,-1
68,69,-1
68,72,-1
67,68,-1
66,67,-1
65,66,-1
64,65,-1
64,31,-1
64,33,-1
64,59,-1
23,64,-1
79,17,-1
78,79,-1
77,78,-1
77,18,-1
76,77,-1
80,81,-1
80,21,-1
80,22,-1
76,80,-1
75,76,-1
74,75,-1
73,74,-1
73,31,-1
73,33,-1
73,59,-1
23,73,-1
88,89,-1
87,88,-1
86,87,-1
86,90,-1
85,86,-1
91,92,-1
91,93,-1
91,22,-1
85,91,-1
84,85,-1
83,84,-1
82,83,-1
82,31,-1
82,33,-1
82,59,-1
23,82,-1
94,43,-1
94,31,-1
94,33,-1
94,59,-1
23,94,-1
101,102,-1
100,101,-1
99,100,-1
99,103,-1
98,99,-1
104,105,-1
104,106,-1
104,22,-1
98,104,-1
97,98,-1
96,97,-1
95,96,-1
95,31,-1
95,33,-1
95,59,-1
23,95,-1
10,23,-1
9,10,-1
6,9,-1
6,107,-1
5,6,-1
4,5,-1
3,4,-1
2,3,-1
1,2,-1
