8,9,-1
15,16,-1
24,25,-1
23,24,-1
22,23,-1
22,26,-1
21,22,-1
20,21,-1
19,20,-1
18,19,-1
32,33,-1
32,34,-1
32,35,-1
31,32,-1
30,31,-1
29,30,-1
28,29,-1
39,40,-1
44,45,-1
53,54,-1
52,53,-1
51,52,-1
51,55,-1
50,51,-1
49,50,-1
48,49,-1
47,48,-1
57,58,-1
56,57,-1
47,56,-1
46,47,-1
44,46,-1
60,61,-1
60,62,-1
60,63,-1
59,60,-1
44,59,-1
43,44,-1
42,43,-1
41,42,-1
39,41,-1
65,43,-1
64,65,-1
39,64,-1
38,39,-1
37,38,-1
37,64,-1
67,68,-1
66,67,-1
37,66,-1
36,37,-1
28,36,-1
28,38,-1
28,64,-1
27,28,-1
75,76,-1
74,75,-1
73,74,-1
73,77,-1
72,73,-1
71,72,-1
70,71,-1
69,70,-1
69,36,-1
69,38,-1
69,64,-1
27,69,-1
84,85,-1
83,84,-1
82,83,-1
82,86,-1
81,82,-1
87,88,-1
87,89,-1
87,35,-1
81,87,-1
80,81,-1
79,80,-1
78,79,-1
78,36,-1
78,38,-1
78,64,-1
27,78,-1
96,97,-1
95,96,-1
94,95,-1
94,98,-1
93,94,-1
99,100,-1
99,101,-1
99,35,-1
93,99,-1
92,93,-1
91,92,-1
90,91,-1
90,36,-1
90,38,-1
90,64,-1
27,90,-1
102,48,-1
102,36,-1
102,38,-1
102,64,-1
27,102,-1
109,25,-1
108,109,-1
107,108,-1
107,26,-1
106,107,-1
110,111,-1
110,112,-1
110,35,-1
106,110,-1
105,106,-1
104,105,-1
103,104,-1
103,36,-1
103,38,-1
103,64,-1
27,103,-1
18,27,-1
17,18,-1
15,17,-1
15,66,-1
15,113,-1
15,114,-1
124,125,-1
123,124,-1
122,123,-1
121,122,-1
120,121,-1
119,120,-1
118,119,-1
133,134,-1
132,133,-1
131,132,-1
130,131,-1
129,130,-1
128,129,-1
127,128,-1
127,36,-1
127,38,-1
127,64,-1
126,127,-1
141,142,-1
140,141,-1
139,140,-1
138,139,-1
137,138,-1
136,137,-1
135,136,-1
135,36,-1
135,38,-1
135,64,-1
126,135,-1
149,150,-1
148,149,-1
147,148,-1
146,147,-1
145,146,-1
144,145,-1
143,144,-1
143,36,-1
143,38,-1
143,64,-1
126,143,-1
157,158,-1
156,157,-1
155,156,-1
154,155,-1
153,154,-1
152,153,-1
151,152,-1
151,36,-1
151,38,-1
151,64,-1
126,151,-1
159,119,-1
159,36,-1
159,38,-1
159,64,-1
126,159,-1
166,167,-1
165,166,-1
164,165,-1
163,164,-1
162,163,-1
161,162,-1
160,161,-1
160,36,-1
160,38,-1
160,64,-1
126,160,-1
174,25,-1
173,174,-1
172,173,-1
171,172,-1
170,171,-1
169,170,-1
168,169,-1
168,36,-1
168,38,-1
168,64,-1
126,168,-1
181,182,-1
180,181,-1
179,180,-1
178,179,-1
177,178,-1
176,177,-1
175,176,-1
175,36,-1
175,38,-1
175,64,-1
126,175,-1
189,190,-1
188,189,-1
187,188,-1
186,187,-1
185,186,-1
184,185,-1
183,184,-1
183,36,-1
183,38,-1
183,64,-1
126,183,-1
197,198,-1
196,197,-1
195,196,-1
194,195,-1
193,194,-1
192,193,-1
191,192,-1
191,36,-1
191,38,-1
191,64,-1
126,191,-1
118,126,-1
117,118,-1
205,125,-1
204,205,-1
203,204,-1
203,206,-1
202,203,-1
207,123,-1
202,207,-1
201,202,-1
200,201,-1
199,200,-1
215,134,-1
214,215,-1
213,214,-1
213,216,-1
212,213,-1
217,132,-1
212,217,-1
211,212,-1
210,211,-1
209,210,-1
209,36,-1
209,38,-1
209,64,-1
208,209,-1
224,142,-1
223,224,-1
222,223,-1
222,225,-1
221,222,-1
226,140,-1
221,226,-1
220,221,-1
219,220,-1
218,219,-1
218,36,-1
218,38,-1
218,64,-1
208,218,-1
233,150,-1
232,233,-1
231,232,-1
231,234,-1
230,231,-1
235,148,-1
230,235,-1
229,230,-1
228,229,-1
227,228,-1
227,36,-1
227,38,-1
227,64,-1
208,227,-1
242,158,-1
241,242,-1
240,241,-1
240,243,-1
239,240,-1
244,156,-1
239,244,-1
238,239,-1
237,238,-1
236,237,-1
236,36,-1
236,38,-1
236,64,-1
208,236,-1
245,200,-1
245,36,-1
245,38,-1
245,64,-1
208,245,-1
252,167,-1
251,252,-1
250,251,-1
250,253,-1
249,250,-1
254,165,-1
249,254,-1
248,249,-1
247,248,-1
246,247,-1
246,36,-1
246,38,-1
246,64,-1
208,246,-1
199,208,-1
117,199,-1
259,123,-1
258,259,-1
257,258,-1
256,257,-1
255,256,-1
255,27,-1
117,255,-1
116,117,-1
116,260,-1
115,116,-1
15,115,-1
14,15,-1
13,14,-1
12,13,-1
11,12,-1
10,11,-1
8,10,-1
7,8,-1
6,7,-1
5,6,-1
4,5,-1
4,261,-1
265,136,-1
265,126,-1
264,265,-1
266,219,-1
266,208,-1
264,266,-1
271,140,-1
270,271,-1
269,270,-1
268,269,-1
267,268,-1
267,27,-1
264,267,-1
263,264,-1
263,272,-1
262,263,-1
4,262,-1
4,273,-1
3,4,-1
2,3,-1
1,2,-1
