6,7,-1
5,6,-1
4,5,-1
11,12,-1
20,21,-1
19,20,-1
18,19,-1
18,22,-1
17,18,-1
16,17,-1
15,16,-1
14,15,-1
24,25,-1
23,24,-1
14,23,-1
13,14,-1
11,13,-1
27,28,-1
27,29,-1
26,27,-1
11,26,-1
10,11,-1
9,10,-1
8,9,-1
4,8,-1
41,42,-1
40,41,-1
39,40,-1
38,39,-1
37,38,-1
36,37,-1
35,36,-1
50,51,-1
49,50,-1
48,49,-1
47,48,-1
46,47,-1
45,46,-1
44,45,-1
55,56,-1
58,10,-1
57,58,-1
55,57,-1
55,8,-1
54,55,-1
53,54,-1
53,8,-1
53,5,-1
52,53,-1
44,52,-1
44,54,-1
44,8,-1
43,44,-1
65,66,-1
64,65,-1
63,64,-1
62,63,-1
61,62,-1
60,61,-1
59,60,-1
59,52,-1
59,54,-1
59,8,-1
43,59,-1
73,74,-1
72,73,-1
71,72,-1
70,71,-1
69,70,-1
68,69,-1
67,68,-1
67,52,-1
67,54,-1
67,8,-1
43,67,-1
81,82,-1
80,81,-1
79,80,-1
78,79,-1
77,78,-1
76,77,-1
75,76,-1
75,52,-1
75,54,-1
75,8,-1
43,75,-1
89,90,-1
88,89,-1
87,88,-1
86,87,-1
85,86,-1
84,85,-1
83,84,-1
83,52,-1
83,54,-1
83,8,-1
43,83,-1
97,42,-1
96,97,-1
95,96,-1
94,95,-1
93,94,-1
92,93,-1
91,92,-1
91,52,-1
91,54,-1
91,8,-1
43,91,-1
104,105,-1
103,104,-1
102,103,-1
101,102,-1
100,101,-1
99,100,-1
98,99,-1
98,52,-1
98,54,-1
98,8,-1
43,98,-1
35,43,-1
34,35,-1
110,40,-1
109,110,-1
108,109,-1
107,108,-1
106,107,-1
118,51,-1
117,118,-1
116,117,-1
116,119,-1
115,116,-1
120,49,-1
115,120,-1
114,115,-1
113,114,-1
112,113,-1
112,52,-1
112,54,-1
112,8,-1
111,112,-1
127,66,-1
126,127,-1
125,126,-1
125,128,-1
124,125,-1
129,64,-1
124,129,-1
123,124,-1
122,123,-1
121,122,-1
121,52,-1
121,54,-1
121,8,-1
111,121,-1
136,74,-1
135,136,-1
134,135,-1
134,137,-1
133,134,-1
138,72,-1
133,138,-1
132,133,-1
131,132,-1
130,131,-1
130,52,-1
130,54,-1
130,8,-1
111,130,-1
145,82,-1
144,145,-1
143,144,-1
143,146,-1
142,143,-1
147,80,-1
142,147,-1
141,142,-1
140,141,-1
139,140,-1
139,52,-1
139,54,-1
139,8,-1
111,139,-1
106,111,-1
34,106,-1
152,40,-1
151,152,-1
150,151,-1
149,150,-1
148,149,-1
158,159,-1
158,160,-1
158,161,-1
157,158,-1
156,157,-1
155,156,-1
154,155,-1
154,52,-1
154,54,-1
154,8,-1
153,154,-1
168,169,-1
167,168,-1
166,167,-1
166,170,-1
165,166,-1
164,165,-1
163,164,-1
162,163,-1
162,52,-1
162,54,-1
162,8,-1
153,162,-1
171,15,-1
171,52,-1
171,54,-1
171,8,-1
153,171,-1
178,90,-1
177,178,-1
176,177,-1
176,179,-1
175,176,-1
180,181,-1
180,182,-1
180,161,-1
175,180,-1
174,175,-1
173,174,-1
172,173,-1
172,52,-1
172,54,-1
172,8,-1
153,172,-1
148,153,-1
34,148,-1
33,34,-1
33,183,-1
189,190,-1
194,155,-1
194,153,-1
193,194,-1
192,193,-1
192,195,-1
191,192,-1
189,191,-1
189,196,-1
188,189,-1
187,188,-1
186,187,-1
185,186,-1
184,185,-1
33,184,-1
208,90,-1
207,208,-1
206,207,-1
205,206,-1
204,205,-1
203,204,-1
202,203,-1
202,43,-1
201,202,-1
213,207,-1
212,213,-1
211,212,-1
210,211,-1
209,210,-1
209,111,-1
201,209,-1
220,90,-1
219,220,-1
218,219,-1
218,179,-1
217,218,-1
221,222,-1
221,182,-1
221,161,-1
217,221,-1
223,207,-1
217,223,-1
216,217,-1
215,216,-1
214,215,-1
214,153,-1
201,214,-1
200,201,-1
200,224,-1
200,184,-1
200,225,-1
229,60,-1
229,43,-1
228,229,-1
