4,5,-1
7,8,-1
12,13,-1
21,22,-1
20,21,-1
19,20,-1
19,23,-1
18,19,-1
17,18,-1
16,17,-1
15,16,-1
29,30,-1
29,31,-1
29,32,-1
28,29,-1
27,28,-1
26,27,-1
25,26,-1
36,37,-1
41,42,-1
50,51,-1
49,50,-1
48,49,-1
48,52,-1
47,48,-1
46,47,-1
45,46,-1
44,45,-1
54,55,-1
53,54,-1
44,53,-1
43,44,-1
41,43,-1
57,58,-1
57,59,-1
56,57,-1
41,56,-1
40,41,-1
39,40,-1
38,39,-1
36,38,-1
61,40,-1
60,61,-1
36,60,-1
35,36,-1
34,35,-1
34,60,-1
63,64,-1
62,63,-1
34,62,-1
33,34,-1
25,33,-1
25,35,-1
25,60,-1
24,25,-1
71,72,-1
70,71,-1
69,70,-1
69,73,-1
68,69,-1
67,68,-1
66,67,-1
65,66,-1
65,33,-1
65,35,-1
65,60,-1
24,65,-1
74,45,-1
74,33,-1
74,35,-1
74,60,-1
24,74,-1
81,22,-1
80,81,-1
79,80,-1
79,23,-1
78,79,-1
82,83,-1
82,84,-1
82,32,-1
78,82,-1
77,78,-1
76,77,-1
75,76,-1
75,33,-1
75,35,-1
75,60,-1
24,75,-1
15,24,-1
14,15,-1
12,14,-1
12,62,-1
12,85,-1
12,86,-1
96,97,-1
95,96,-1
94,95,-1
93,94,-1
92,93,-1
91,92,-1
90,91,-1
105,106,-1
104,105,-1
103,104,-1
102,103,-1
101,102,-1
100,101,-1
99,100,-1
99,33,-1
99,35,-1
99,60,-1
98,99,-1
113,114,-1
112,113,-1
111,112,-1
110,111,-1
109,110,-1
108,109,-1
107,108,-1
107,33,-1
107,35,-1
107,60,-1
98,107,-1
121,122,-1
120,121,-1
119,120,-1
118,119,-1
117,118,-1
116,117,-1
115,116,-1
115,33,-1
115,35,-1
115,60,-1
98,115,-1
123,91,-1
123,33,-1
123,35,-1
123,60,-1
98,123,-1
130,131,-1
129,130,-1
128,129,-1
127,128,-1
126,127,-1
125,126,-1
124,125,-1
124,33,-1
124,35,-1
124,60,-1
98,124,-1
138,22,-1
137,138,-1
136,137,-1
135,136,-1
134,135,-1
133,134,-1
132,133,-1
132,33,-1
132,35,-1
132,60,-1
98,132,-1
145,146,-1
144,145,-1
143,144,-1
142,143,-1
141,142,-1
140,141,-1
139,140,-1
139,33,-1
139,35,-1
139,60,-1
98,139,-1
153,154,-1
152,153,-1
151,152,-1
150,151,-1
149,150,-1
148,149,-1
147,148,-1
147,33,-1
147,35,-1
147,60,-1
98,147,-1
90,98,-1
89,90,-1
161,97,-1
160,161,-1
159,160,-1
159,162,-1
158,159,-1
163,95,-1
158,163,-1
157,158,-1
156,157,-1
155,156,-1
171,106,-1
170,171,-1
169,170,-1
169,172,-1
168,169,-1
173,104,-1
168,173,-1
167,168,-1
166,167,-1
165,166,-1
165,33,-1
165,35,-1
165,60,-1
164,165,-1
180,114,-1
179,180,-1
178,179,-1
178,181,-1
177,178,-1
182,112,-1
177,182,-1
176,177,-1
175,176,-1
174,175,-1
174,33,-1
174,35,-1
174,60,-1
164,174,-1
189,122,-1
188,189,-1
187,188,-1
187,190,-1
186,187,-1
191,120,-1
186,191,-1
185,186,-1
184,185,-1
183,184,-1
183,33,-1
183,35,-1
183,60,-1
164,183,-1
192,156,-1
192,33,-1
192,35,-1
192,60,-1
164,192,-1
199,131,-1
198,199,-1
197,198,-1
197,200,-1
196,197,-1
201,129,-1
196,201,-1
195,196,-1
194,195,-1
193,194,-1
193,33,-1
193,35,-1
193,60,-1
164,193,-1
155,164,-1
89,155,-1
206,95,-1
205,206,-1
204,205,-1
203,204,-1
202,203,-1
202,24,-1
89,202,-1
88,89,-1
88,207,-1
87,88,-1
12,87,-1
11,12,-1
10,11,-1
9,10,-1
7,9,-1
6,7,-1
4,6,-1
3,4,-1
2,3,-1
1,2,-1
